type,fixed_acidity,volatile_acidity,citric_acid,density,pH,sulphates,alcohol,quality
red,10,0.56,0.24,0.9991,3.18,0.56,10.1,6
red,8.6,0.63,0.17,0.998,3.09,0.52,9.3,5
red,7.4,0.37,0.43,0.99708,3.33,0.68,9.7,6
red,8.8,0.64,0.17,0.99818,3.23,0.54,9.6,5
red,7.1,0.61,0.02,0.99745,3.48,0.6,9.7,6
red,7.7,0.6,0,0.99639,3.38,0.56,10.8,5
red,10.1,0.27,0.54,0.99531,3.17,0.53,12.5,6
red,10.8,0.89,0.3,0.99786,2.99,1.18,10.2,5
red,8.7,0.46,0.31,0.99746,3.1,0.74,9.6,5
red,9.3,0.37,0.44,0.99526,3.24,0.81,10.8,7
red,9.4,0.5,0.34,0.9987,3.29,0.52,10.7,6
red,9.4,0.5,0.34,0.9987,3.29,0.52,10.7,6
red,7.2,0.61,0.08,0.99641,3.25,0.51,9.4,5
red,8.6,0.55,0.09,0.99735,3.23,0.44,10,5
red,5.1,0.585,0,0.99264,3.56,0.94,12.9,7
red,7.7,0.56,0.08,0.9971,3.24,0.66,9.6,6
red,8.4,0.52,0.22,0.99682,3.26,0.57,9.9,6
red,8.2,0.28,0.4,0.99356,3.33,0.7,12.8,7
red,8.4,0.25,0.39,0.99386,3.27,0.71,12.5,7
red,8.2,0.28,0.4,0.99356,3.33,0.7,12.8,7
red,7.4,0.53,0.12,0.99702,3.26,0.86,9.2,5
red,7.6,0.48,0.31,0.99693,3.22,0.55,10.3,6
red,7.3,0.49,0.1,0.99562,3.3,0.47,10.5,5
red,12.9,0.5,0.55,1.00012,3.09,0.68,10.9,6
red,10.8,0.45,0.33,0.99818,3.24,0.71,10.8,5
red,6.9,0.39,0.24,0.99462,3.44,0.58,11.4,4
red,12.6,0.41,0.54,0.99939,3.21,0.76,11.3,6
red,10.8,0.45,0.33,0.99818,3.24,0.71,10.8,5
red,9.8,0.51,0.19,0.9984,3.23,0.58,10.5,6
red,10.8,0.29,0.42,0.99545,3.28,0.73,11.9,6
red,7.1,0.715,0,0.99632,3.29,0.45,9.4,5
red,9.1,0.66,0.15,0.99976,3.28,0.54,9.6,5
red,7,0.685,0,0.99606,3.34,0.6,9.7,5
red,4.9,0.42,0,0.99154,3.71,0.74,14,7
red,6.7,0.54,0.13,0.9973,3.61,0.64,9.8,5
red,6.7,0.54,0.13,0.9973,3.61,0.64,9.8,5
red,7.1,0.48,0.28,0.99682,3.24,0.53,10.3,5
red,7.1,0.46,0.14,0.99624,3.36,0.49,10.7,5
red,7.5,0.27,0.34,0.9951,3.4,0.64,11,7
red,7.1,0.46,0.14,0.99624,3.36,0.49,10.7,5
red,7.8,0.57,0.09,0.99417,3.46,0.74,12.7,8
red,5.9,0.61,0.08,0.99376,3.56,0.77,11.1,6
red,7.5,0.685,0.07,0.99632,3.38,0.55,10.9,4
red,5.9,0.61,0.08,0.99376,3.56,0.77,11.1,6
red,10.4,0.44,0.42,0.99832,3.38,0.86,9.9,3
red,11.6,0.47,0.44,0.99836,3.38,0.86,9.9,4
red,8.8,0.685,0.26,0.99694,3.32,0.47,9.4,5
red,7.6,0.665,0.1,0.99655,3.39,0.51,9.3,5
red,6.7,0.28,0.28,0.99064,3.26,0.39,11.7,7
red,6.7,0.28,0.28,0.99064,3.26,0.39,11.7,7
red,10.1,0.31,0.35,0.99672,3.24,0.83,11.2,7
red,6,0.5,0.04,0.99647,3.46,0.47,10,5
red,11.1,0.42,0.47,0.99736,3.24,0.77,12.1,7
red,6.6,0.66,0,0.99629,3.45,0.63,10.3,5
red,10.6,0.5,0.45,0.99708,3.23,0.72,10.9,6
red,7.1,0.685,0.35,0.9963,3.28,0.62,9.4,5
red,9.9,0.25,0.46,0.9959,3.18,0.83,10.6,6
red,6.4,0.64,0.21,0.99689,3.59,0.66,9.8,5
red,6.4,0.64,0.21,0.99689,3.59,0.66,9.8,5
red,7.4,0.68,0.16,0.9977,3.5,0.7,9.9,6
red,6.4,0.64,0.21,0.99689,3.59,0.66,9.8,5
red,6.4,0.63,0.21,0.99689,3.58,0.66,9.8,5
red,9.3,0.43,0.44,0.99708,3.28,0.55,9.5,5
red,9.3,0.43,0.44,0.99708,3.28,0.55,9.5,5
red,8,0.42,0.32,0.99801,3.22,1.07,9.7,5
red,9.3,0.36,0.39,0.99652,3.47,0.73,10.9,6
red,9.3,0.36,0.39,0.99652,3.47,0.73,10.9,6
red,7.6,0.735,0.02,0.99538,3.51,0.71,11.7,7
red,9.3,0.36,0.39,0.99652,3.47,0.73,10.9,6
red,8.2,0.26,0.34,0.99594,3.4,0.78,11.3,7
red,11.7,0.28,0.47,0.99686,3.15,0.67,10.6,7
red,6.8,0.56,0.22,0.99438,3.4,0.82,11.2,6
red,7.2,0.62,0.06,0.99746,3.51,0.54,9.5,5
red,5.8,1.01,0.66,0.99357,3.66,0.6,11.5,6
red,7.5,0.42,0.32,0.99628,3.24,0.44,10.4,5
red,7.2,0.62,0.06,0.99746,3.51,0.53,9.7,5
red,7.2,0.62,0.06,0.99746,3.51,0.54,9.5,5
red,7.2,0.635,0.07,0.99748,3.51,0.54,9.7,5
red,6.8,0.49,0.22,0.99438,3.41,0.83,11.3,6
red,6.9,0.51,0.23,0.99438,3.4,0.84,11.2,6
red,6.8,0.56,0.22,0.99438,3.4,0.82,11.2,6
red,7.6,0.63,0.03,0.99578,3.44,0.64,10.9,6
red,7.7,0.715,0.01,0.99371,3.41,0.57,11.8,6
red,6.9,0.56,0.03,0.99522,3.53,0.57,10.6,5
red,7.3,0.35,0.24,0.99576,3.43,0.54,10,4
red,9.1,0.21,0.37,0.99552,3.23,0.58,11.1,7
red,10.4,0.38,0.46,0.99664,3.12,0.65,11.8,7
red,8.8,0.31,0.4,0.99614,3.31,0.79,11.8,7
red,7.1,0.47,0,0.99517,3.4,0.58,10.9,4
red,7.7,0.715,0.01,0.99371,3.41,0.57,11.8,6
red,8.8,0.61,0.19,0.99787,3.22,0.5,10,6
red,7.2,0.6,0.04,0.99745,3.53,0.55,9.5,5
red,9.2,0.56,0.18,0.99576,3.15,0.49,9.9,5
red,7.6,0.715,0,0.99533,3.48,0.65,11.4,6
red,8.4,0.31,0.29,0.99536,3.22,0.78,12,6
red,7.2,0.6,0.04,0.99745,3.53,0.55,9.5,5
red,8.8,0.61,0.19,0.99787,3.22,0.5,10,6
red,8.9,0.75,0.14,0.99824,3.34,0.64,10.5,5
red,9,0.8,0.12,0.99836,3.33,0.65,10.4,6
red,10.7,0.52,0.38,0.99577,3.15,0.79,12.1,7
red,6.8,0.57,0,0.99491,3.43,0.56,11.2,6
red,10.7,0.9,0.34,1.00289,3.22,0.68,9.3,5
red,7.2,0.34,0.24,0.99576,3.44,0.58,10.1,5
red,7.2,0.66,0.03,0.99743,3.53,0.57,9.7,5
red,10.1,0.45,0.23,0.99774,3.22,0.65,9.3,6
red,7.2,0.66,0.03,0.99743,3.53,0.57,9.7,5
red,7.2,0.63,0.03,0.99745,3.53,0.58,9.8,6
red,7.1,0.59,0.01,0.9955,3.42,0.58,10.7,6
red,8.3,0.31,0.39,0.99444,3.31,0.77,12.5,7
red,7.1,0.59,0.01,0.9955,3.42,0.58,10.7,6
red,8.3,0.31,0.39,0.99444,3.31,0.77,12.5,7
red,8.3,1.02,0.02,0.99892,3.48,0.49,11,3
red,8.9,0.31,0.36,0.99562,3.4,0.69,11.8,5
red,7.4,0.635,0.1,0.99736,3.58,0.69,10.8,7
red,7.4,0.635,0.1,0.99736,3.58,0.69,10.8,7
red,6.8,0.59,0.06,0.9962,3.41,0.59,10.8,7
red,6.8,0.59,0.06,0.9962,3.41,0.59,10.8,7
red,9.2,0.58,0.2,0.998,3.23,0.59,9.5,5
red,7.2,0.54,0.27,0.9964,3.39,0.71,11,5
red,6.1,0.56,0,0.9948,3.59,0.54,11.5,6
red,7.4,0.52,0.13,0.99528,3.43,0.59,10.8,6
red,7.3,0.305,0.39,0.99331,3.29,0.52,11.5,6
red,9.3,0.38,0.48,0.99577,3.23,0.57,13.2,6
red,9.1,0.28,0.46,0.99901,3.18,0.6,10.9,6
red,10,0.46,0.44,0.99674,3.33,0.62,12.2,6
red,9.4,0.395,0.46,0.99639,3.27,0.64,12.2,7
red,7.3,0.305,0.39,0.99331,3.29,0.52,11.5,6
red,8.6,0.315,0.4,0.99512,3.27,0.67,11.9,6
red,5.3,0.715,0.19,0.99395,3.62,0.61,11,5
red,6.8,0.41,0.31,0.99824,3.38,0.64,10.1,6
red,8.4,0.36,0.32,0.9964,3.3,0.72,11,6
red,8.4,0.62,0.12,0.99504,3.38,0.89,11.8,6
red,9.6,0.41,0.37,0.99786,3.24,0.56,10.5,5
red,8.4,0.36,0.32,0.9964,3.3,0.72,11,6
red,8.4,0.62,0.12,0.99504,3.38,0.89,11.8,6
red,6.8,0.41,0.31,0.99824,3.38,0.64,10.1,6
red,8.6,0.47,0.27,0.99516,3.18,0.8,11.2,5
red,8.6,0.22,0.36,0.99604,3.47,0.87,11,7
red,9.4,0.24,0.33,0.99786,3.47,0.9,10.2,6
red,8.4,0.67,0.19,0.99736,3.2,0.59,9.2,4
red,8.6,0.47,0.27,0.99516,3.18,0.8,11.2,5
red,8.7,0.33,0.38,0.99468,3.3,0.73,12,7
red,6.6,0.61,0.01,0.99746,3.69,0.73,10.5,5
red,7.4,0.61,0.01,0.99748,3.48,0.65,9.8,5
red,7.6,0.4,0.29,0.9971,3.45,0.59,9.5,6
red,7.4,0.61,0.01,0.99748,3.48,0.65,9.8,5
red,6.6,0.61,0.01,0.99746,3.69,0.73,10.5,5
red,8.8,0.3,0.38,0.99543,3.39,0.72,11.8,6
red,8.8,0.3,0.38,0.99543,3.39,0.72,11.8,6
red,12,0.63,0.5,0.99791,3.07,0.6,10.4,4
red,7.2,0.38,0.38,0.99356,3.34,0.72,12.9,7
red,6.2,0.46,0.17,0.99425,3.61,0.54,11.4,5
red,9.6,0.33,0.52,0.99509,3.36,0.76,12.4,7
red,9.9,0.27,0.49,0.99484,3.19,0.52,12.5,7
red,10.1,0.43,0.4,0.99834,3.22,0.64,10,7
red,9.8,0.5,0.34,0.99864,3.24,0.6,9.7,7
red,8.3,0.3,0.49,0.99498,3.27,0.64,12.1,7
red,10.2,0.44,0.42,0.99566,3.14,0.79,11.1,7
red,10.2,0.44,0.58,0.99745,3.29,0.99,12,7
red,8.3,0.28,0.48,0.99408,3.26,0.62,12.4,7
red,8.9,0.12,0.45,0.99552,3.41,0.76,11.9,7
red,8.9,0.12,0.45,0.99552,3.41,0.76,11.9,7
red,8.9,0.12,0.45,0.99552,3.41,0.76,11.9,7
red,8.3,0.28,0.48,0.99408,3.26,0.62,12.4,7
red,8.2,0.31,0.4,0.99536,3.31,0.68,11.2,7
red,10.2,0.34,0.48,0.99458,3.2,0.69,12.1,7
red,7.6,0.43,0.4,0.99538,3.44,0.54,12.2,6
red,8.5,0.21,0.52,0.99648,3.36,0.67,10.4,5
red,9,0.36,0.52,0.99568,3.31,0.62,11.3,6
red,9.5,0.37,0.52,0.99613,3.29,0.58,11.1,6
red,6.4,0.57,0.12,0.99519,3.47,0.71,11.3,7
red,8,0.59,0.05,0.99735,3.36,0.61,10,5
red,8.5,0.47,0.27,0.99518,3.16,0.85,11.1,6
red,7.1,0.56,0.14,0.99592,3.27,0.62,9.3,5
red,6.6,0.57,0.02,0.99654,3.38,0.69,9.5,5
red,8.8,0.27,0.39,0.99546,3.15,0.69,11.2,6
red,8.5,0.47,0.27,0.99518,3.16,0.85,11.1,6
red,8.3,0.34,0.4,0.99554,3.34,0.86,11,6
red,9,0.38,0.41,0.99604,3.13,0.58,11.9,7
red,8.5,0.66,0.2,0.99733,3.13,0.48,9.2,5
red,9,0.4,0.43,0.9943,3.2,0.6,12.2,6
red,6.7,0.56,0.09,0.99669,3.46,0.61,10.2,5
red,10.4,0.26,0.48,0.99724,3.33,0.87,10.9,6
red,10.4,0.26,0.48,0.99724,3.33,0.87,10.9,6
red,10.1,0.38,0.5,0.99643,3.22,0.65,11.6,7
red,8.5,0.34,0.44,0.99605,3.52,0.63,10.7,5
red,8.8,0.33,0.41,0.99658,3.3,0.62,12.1,7
red,7.2,0.41,0.3,0.997,3.44,0.52,9.4,5
red,7.2,0.41,0.3,0.997,3.44,0.52,9.4,5
red,8.4,0.59,0.29,0.99801,3.15,0.5,9.1,5
red,7,0.4,0.32,0.99416,3.28,0.49,11.3,7
red,12.2,0.45,0.49,0.9969,3.13,0.63,10.4,5
red,9.1,0.5,0.3,0.99774,3.32,0.71,10.5,6
red,9.5,0.86,0.26,0.99712,3.25,0.62,10,5
red,7.3,0.52,0.32,0.99418,3.34,0.82,12.9,6
red,9.1,0.5,0.3,0.99774,3.32,0.71,10.5,6
red,12.2,0.45,0.49,0.9969,3.13,0.63,10.4,5
red,7.4,0.58,0,0.99562,3.45,0.58,11.3,6
red,9.8,0.34,0.39,0.9947,3.19,0.55,11.4,7
red,7.1,0.36,0.3,0.99693,3.44,0.5,9.4,5
red,7.7,0.39,0.12,0.99596,3.16,0.49,9.4,5
red,9.7,0.295,0.4,0.99556,3.14,0.51,10.9,6
red,7.7,0.39,0.12,0.99596,3.16,0.49,9.4,5
red,7.1,0.34,0.28,0.99694,3.45,0.48,9.4,5
red,6.5,0.4,0.1,0.99554,3.36,0.48,9.4,6
red,7.1,0.34,0.28,0.99694,3.45,0.48,9.4,5
red,10,0.35,0.45,0.99918,3.15,0.43,9.4,5
red,7.7,0.6,0.06,0.99697,3.39,0.62,10.1,6
red,5.6,0.66,0,0.99378,3.71,0.63,12.8,7
red,5.6,0.66,0,0.99378,3.71,0.63,12.8,7
red,8.9,0.84,0.34,0.99554,3.12,0.48,9.1,6
red,6.4,0.69,0,0.99162,3.47,0.53,12.9,6
red,7.5,0.43,0.3,0.99495,3.44,0.72,11.5,7
red,9.9,0.35,0.38,0.99676,3.26,0.82,10.6,7
red,9.1,0.29,0.33,0.99516,3.26,0.84,11.7,7
red,6.8,0.36,0.32,0.9928,3.36,0.55,12.8,7
red,8.2,0.43,0.29,0.99603,3.25,0.54,10.3,5
red,6.8,0.36,0.32,0.9928,3.36,0.55,12.8,7
red,9.1,0.29,0.33,0.99516,3.26,0.84,11.7,7
red,9.1,0.3,0.34,0.99516,3.26,0.84,11.7,7
red,8.9,0.35,0.4,0.99549,3.23,0.7,12,7
red,9.6,0.5,0.36,0.99722,3.18,0.68,10.9,5
red,8.9,0.28,0.45,0.99354,3.25,0.55,12.3,7
red,8.9,0.32,0.31,0.9957,3.17,0.55,10.4,6
red,7.7,1.005,0.15,0.99604,3.23,0.48,10,5
red,7.5,0.71,0,0.99635,3.38,0.58,10,6
red,8,0.58,0.16,0.99454,3.22,0.58,11.2,6
red,10.5,0.39,0.46,0.99598,3.06,0.84,11.4,6
red,8.9,0.38,0.4,0.99486,3.27,0.75,12.6,7
red,8,0.18,0.37,0.99007,2.89,0.44,12.7,6
red,8,0.18,0.37,0.99007,2.89,0.44,12.7,6
red,7,0.5,0.14,0.99636,3.53,0.61,10.4,5
red,11.3,0.36,0.66,0.99642,3.2,0.53,11.9,6
red,11.3,0.36,0.66,0.99642,3.2,0.53,11.9,6
red,7,0.51,0.09,0.99584,3.35,0.54,10.5,5
red,8.2,0.32,0.42,0.99506,3.27,0.55,12.3,6
red,7.7,0.58,0.01,0.99568,3.32,0.56,10.5,7
red,8.6,0.83,0,0.99822,3.33,0.6,10.4,6
red,7.9,0.31,0.32,0.99364,3.41,0.56,12.6,6
red,6.4,0.795,0,0.99378,3.49,0.52,11.6,5
red,7.2,0.34,0.21,0.99586,3.37,0.54,10.1,6
red,7.7,0.58,0.01,0.99568,3.32,0.56,10.5,7
red,7.1,0.59,0,0.99488,3.42,0.55,11.5,7
red,7.3,0.55,0.01,0.99514,3.35,0.58,11,7
red,8.1,0.82,0,0.99854,3.36,0.53,9.6,5
red,7.5,0.57,0.08,0.99592,3.3,0.59,10.4,6
red,8.9,0.745,0.18,0.99739,3.2,0.47,9.7,6
red,10.1,0.37,0.34,0.99683,3.17,0.65,10.6,7
red,7.6,0.31,0.34,0.99356,3.22,0.59,12.5,7
red,7.3,0.91,0.1,0.99672,3.35,0.56,9.2,5
red,8.7,0.41,0.41,0.9953,3.24,0.77,12.6,7
red,8.9,0.5,0.21,0.99692,3.33,0.83,11.1,6
red,7.4,0.965,0,0.99756,3.58,0.67,10.2,5
red,6.9,0.49,0.19,0.99547,3.38,0.64,9.8,6
red,8.9,0.5,0.21,0.99692,3.33,0.83,11.1,6
red,9.5,0.39,0.41,0.99859,3.29,0.81,10.9,7
red,6.4,0.39,0.33,0.99294,3.36,0.62,12.2,6
red,6.9,0.44,0,0.99438,3.32,0.58,11.4,6
red,7.6,0.78,0,0.99612,3.31,0.62,10.7,6
red,7.1,0.43,0.17,0.99634,3.49,0.64,10.4,5
red,9.3,0.49,0.36,0.99702,3.27,0.78,10.9,6
red,9.3,0.5,0.36,0.99704,3.27,0.77,10.8,6
red,7.1,0.43,0.17,0.99634,3.49,0.64,10.4,5
red,8.5,0.46,0.59,0.99702,3.03,1.34,9.2,5
red,5.6,0.605,0.05,0.99258,3.56,0.55,12.9,5
red,8.3,0.33,0.42,0.99426,3.38,0.77,12.7,7
red,8.2,0.64,0.27,0.99747,3.13,0.62,9.1,6
red,8.2,0.64,0.27,0.99747,3.13,0.62,9.1,6
red,8.9,0.48,0.53,0.99586,3.21,0.59,12.1,7
red,7.6,0.42,0.25,0.99784,3.15,0.57,9.1,5
red,9.9,0.53,0.57,0.9971,3.19,0.76,11.6,7
red,8.9,0.48,0.53,0.99586,3.21,0.59,12.1,7
red,11.6,0.23,0.57,0.9981,3.14,0.7,9.9,6
red,9.1,0.4,0.5,0.99462,3.21,0.69,12.5,8
red,8,0.38,0.44,0.9956,3.3,0.64,11.4,6
red,10.2,0.29,0.65,0.99565,3.22,0.63,11.8,6
red,8.2,0.74,0.09,0.99418,3.28,0.57,11.8,6
red,7.7,0.61,0.18,0.9963,3.29,0.6,10.2,6
red,6.6,0.52,0.08,0.99358,3.4,0.72,12.5,7
red,11.1,0.31,0.53,0.99572,3.02,0.83,10.9,7
red,11.1,0.31,0.53,0.99572,3.02,0.83,10.9,7
red,8,0.62,0.35,0.997,3.31,0.62,10.8,5
red,9.3,0.33,0.45,0.99498,3.18,0.89,11.1,7
red,7.5,0.77,0.2,0.99892,3.2,0.58,9.2,5
red,7.2,0.35,0.26,0.9968,3.4,0.58,9.5,6
red,8,0.62,0.33,0.9972,3.31,0.58,10.7,6
red,7.5,0.77,0.2,0.99892,3.2,0.58,9.2,5
red,9.1,0.25,0.34,0.99769,3.44,0.86,10.2,7
red,9.9,0.32,0.56,0.99534,3.15,0.73,11.4,6
red,8.6,0.37,0.65,0.99817,3.27,0.58,11,5
red,8.6,0.37,0.65,0.99817,3.27,0.58,11,5
red,7.9,0.3,0.68,0.99316,3.01,0.51,12.3,7
red,10.3,0.27,0.56,0.99471,3.16,0.51,11.8,6
red,7.9,0.3,0.68,0.99316,3.01,0.51,12.3,7
red,7.2,0.38,0.3,0.99685,3.42,0.59,9.5,6
red,8.7,0.42,0.45,0.99617,3.33,0.77,12,6
red,7.2,0.38,0.3,0.99685,3.42,0.59,9.5,6
red,6.8,0.48,0.08,0.99529,3.12,0.49,9.6,5
red,8.5,0.34,0.4,0.99738,3.38,0.66,11.6,7
red,7.9,0.19,0.42,0.994,3.29,0.69,11.2,6
red,11.6,0.41,0.54,0.99735,3.02,0.76,9.9,7
red,11.6,0.41,0.54,0.99735,3.02,0.76,9.9,7
red,10,0.26,0.54,0.99451,2.98,0.63,11.8,8
red,7.9,0.34,0.42,0.99546,3.35,0.6,11.4,6
red,7,0.54,0.09,0.99479,3.43,0.59,11.5,6
red,9.2,0.31,0.36,0.99615,3.33,0.86,12,7
red,6.6,0.725,0.09,0.99655,3.35,0.49,10.8,6
red,9.4,0.4,0.47,0.99772,3.15,0.5,10.5,5
red,6.6,0.725,0.09,0.99655,3.35,0.49,10.8,6
red,8.6,0.52,0.38,0.99666,3.2,0.52,9.4,5
red,8,0.31,0.45,0.99358,3.15,0.81,12.5,7
red,8.6,0.52,0.38,0.99666,3.2,0.52,9.4,5
red,8.4,0.34,0.42,0.99392,3.11,0.78,12.4,6
red,7.4,0.49,0.27,0.99388,3.35,0.63,12,6
red,6.1,0.48,0.09,0.99402,3.45,0.54,11.2,6
red,7.4,0.49,0.27,0.99388,3.35,0.63,12,6
red,8,0.48,0.34,0.9936,3.28,0.66,12.4,6
red,6.3,0.57,0.28,0.99374,3.41,0.6,12.8,5
red,8.2,0.23,0.42,0.99376,3.21,0.54,12.3,6
red,9.1,0.3,0.41,0.99523,3.27,0.85,11.7,7
red,8.1,0.78,0.1,0.99855,3.36,0.49,9.5,5
red,10.8,0.47,0.43,0.9982,3.17,0.76,10.8,6
red,8.3,0.53,0,0.99593,3.25,0.64,10,6
red,5.4,0.42,0.27,0.99471,3.78,0.64,12.3,7
red,7.9,0.33,0.41,0.99396,3.29,0.71,11,6
red,8.9,0.24,0.39,0.99698,3.12,0.59,9.5,6
red,5,0.4,0.5,0.9902,3.49,0.66,13.6,6
red,7,0.69,0.07,0.99572,3.38,0.6,11.3,6
red,7,0.69,0.07,0.99572,3.38,0.6,11.3,6
red,7,0.69,0.07,0.99572,3.38,0.6,11.3,6
red,7.1,0.39,0.12,0.99252,3.3,0.53,13.3,6
red,5.6,0.66,0,0.99256,3.52,0.58,12.9,5
red,7.9,0.54,0.34,0.99235,3.2,0.72,13.1,8
red,6.6,0.5,0,0.99352,3.44,0.55,12.3,6
red,6.3,0.47,0,0.9922,3.45,0.48,12.3,6
red,10.7,0.4,0.37,0.99674,3.12,0.65,11.2,6
red,6.5,0.58,0,0.99557,3.62,0.62,11.5,4
red,8.8,0.24,0.35,0.99394,3.14,0.59,11.3,7
red,5.8,0.29,0.26,0.9915,3.39,0.54,13.5,6
red,6.3,0.76,0,0.99379,3.51,0.6,11.5,6
red,10,0.43,0.33,0.9984,3.22,0.68,10,5
red,10.5,0.43,0.35,0.99798,3.21,0.69,10.5,6
red,9.1,0.6,0,0.9977,3.18,0.63,10.4,6
red,5.9,0.19,0.21,0.99341,3.32,0.44,9.5,5
red,7.4,0.36,0.34,0.9933,3.38,0.88,13.6,7
red,7.2,0.48,0.07,0.99684,3.37,0.68,11.2,7
red,8.5,0.28,0.35,0.99524,3.3,0.74,11.8,7
red,8,0.25,0.43,0.9946,3.38,0.6,11.9,6
red,10.4,0.52,0.45,0.99774,3.22,0.76,11.4,6
red,10.4,0.52,0.45,0.99774,3.22,0.76,11.4,6
red,7.5,0.41,0.15,0.99786,3.14,0.58,9.1,5
red,8.2,0.51,0.24,0.99764,3.34,0.64,9.5,6
red,7.3,0.4,0.3,0.9969,3.41,0.65,9.5,6
red,8.2,0.38,0.32,0.99624,3.27,0.85,11,6
red,6.9,0.45,0.11,0.99354,3.3,0.65,11.4,6
red,7,0.22,0.3,0.99672,3.61,0.82,10,6
red,7.3,0.32,0.23,0.99588,3.43,0.62,10.1,5
red,8.2,0.2,0.43,0.99672,3.53,0.81,10.4,6
red,7.8,0.5,0.12,0.996,3.28,0.87,9.8,6
red,10,0.41,0.45,0.99702,3.21,0.49,11.8,7
red,7.8,0.39,0.42,0.99526,3.39,0.66,11.6,6
red,10,0.35,0.47,0.99585,3.23,0.52,12,6
red,8.2,0.33,0.32,0.99473,3.3,0.76,12.8,7
red,6.1,0.58,0.23,0.99352,3.46,0.65,12.5,6
red,8.3,0.6,0.25,0.99616,3.15,0.53,9.8,5
red,9.6,0.42,0.35,0.99622,3.23,0.66,11.1,6
red,6.6,0.58,0,0.99544,3.59,0.68,11.4,6
red,8.3,0.6,0.25,0.99616,3.15,0.53,9.8,5
red,8.5,0.18,0.51,0.99524,3.33,0.76,11.8,7
red,5.1,0.51,0.18,0.9924,3.46,0.87,12.9,7
red,6.7,0.41,0.43,0.99572,3.42,1.16,10.6,6
red,10.2,0.41,0.43,0.99728,3.16,0.67,10.8,5
red,10.6,0.36,0.57,0.99676,3.14,0.72,11.1,7
red,8.8,0.45,0.43,0.99551,3.21,0.75,10.2,6
red,8.5,0.32,0.42,0.99434,3.14,0.71,11.8,7
red,9,0.785,0.24,0.99692,3.29,0.67,10,5
red,9,0.785,0.24,0.99692,3.29,0.67,10,5
red,8.5,0.44,0.5,0.99634,3.01,1.1,9.4,5
red,9.9,0.54,0.26,0.99709,2.94,0.98,10.2,5
red,8.2,0.33,0.39,0.99528,3.32,0.88,12.4,7
red,6.5,0.34,0.27,0.99384,3.21,0.56,12,6
red,7.6,0.5,0.29,0.99502,3.32,0.62,11.5,6
red,9.2,0.36,0.34,0.99667,3.2,0.67,10.5,6
red,7.1,0.59,0,0.99522,3.42,0.68,10.8,6
red,9.7,0.42,0.46,0.99649,3.27,0.74,12.3,6
red,7.6,0.36,0.31,0.99716,3.46,0.62,9.5,6
red,7.6,0.36,0.31,0.99716,3.46,0.62,9.5,6
red,6.5,0.61,0,0.99541,3.61,0.7,11.5,6
red,6.5,0.88,0.03,0.99572,3.58,0.5,11.2,4
red,7.1,0.66,0,0.99318,3.35,0.66,12.7,7
red,5.6,0.915,0,0.99346,3.68,0.73,11.4,5
red,8.2,0.35,0.33,0.99599,3.27,0.81,11,6
red,8.2,0.35,0.33,0.99599,3.27,0.81,11,6
red,9.8,0.39,0.43,0.99478,3.19,0.46,11.4,5
red,10.2,0.4,0.4,0.99754,3.38,0.86,10.5,6
red,6.8,0.66,0.07,0.99572,3.29,0.6,9.3,5
red,6.7,0.64,0.23,0.99538,3.36,0.7,10.9,5
red,7,0.43,0.3,0.99346,3.33,0.46,11.9,6
red,6.6,0.8,0.03,0.9963,3.52,0.5,12.2,5
red,7,0.43,0.3,0.99346,3.33,0.46,11.9,6
red,6.7,0.64,0.23,0.99538,3.36,0.7,10.9,5
red,8.8,0.955,0.05,0.99616,3.3,0.44,9.6,4
red,9.1,0.4,0.57,0.99652,3.28,0.57,12.5,6
red,6.5,0.885,0,0.99551,3.56,0.51,10.8,5
red,7.2,0.25,0.37,0.99439,3.52,0.8,12.4,7
red,6.4,0.885,0,0.99551,3.56,0.51,10.8,5
red,7,0.745,0.12,0.99588,3.22,0.59,9.5,6
red,6.2,0.43,0.22,0.99633,3.52,0.6,9.5,6
red,7.9,0.58,0.23,0.99686,3.21,0.58,9.5,6
red,7.7,0.57,0.21,0.99458,3.16,0.54,9.8,6
red,7.7,0.26,0.26,0.9951,3.15,0.79,10.9,6
red,7.9,0.58,0.23,0.99686,3.21,0.58,9.5,6
red,7.7,0.57,0.21,0.99458,3.16,0.54,9.8,6
red,7.9,0.34,0.36,0.99419,3.27,0.54,11.2,7
red,8.6,0.42,0.39,0.99516,3.35,0.69,11.7,8
red,9.9,0.74,0.19,0.99878,3.14,0.55,9.4,5
red,7.2,0.36,0.46,0.99534,3.4,0.85,11,7
red,7.2,0.36,0.46,0.99534,3.4,0.85,11,7
red,7.2,0.36,0.46,0.99534,3.4,0.85,11,7
red,9.9,0.72,0.55,0.99752,3.35,0.94,10,5
red,7.2,0.36,0.46,0.99534,3.4,0.85,11,7
red,6.2,0.39,0.43,0.99428,3.45,0.87,11.2,7
red,6.8,0.65,0.02,0.99498,3.35,0.62,10.4,6
red,6.6,0.44,0.15,0.9957,3.32,0.62,9.3,5
red,6.8,0.65,0.02,0.99498,3.35,0.62,10.4,6
red,9.6,0.38,0.42,0.99659,3.15,0.75,10.5,6
red,10.2,0.33,0.46,0.99628,3.1,0.48,10.4,6
red,8.8,0.27,0.46,0.99488,3.26,0.56,11.3,6
red,7.9,0.57,0.31,0.99677,3.29,0.69,9.5,6
red,8.2,0.34,0.37,0.99408,3.23,0.81,12,6
